eps,min_samples,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.01,1,0.00025000655767052574,0.0024842067143326634,1.0,0.009345794392523364,1.0,2.520698793512839e-07,0.9999997479301841
0.01,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.01,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.01,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.01,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.025,1,0.0014994311027740253,0.012943360759195806,1.0,0.026568725421113184,2137.412089057586,0.05694069849760163,0.9461268748771426
0.025,3,-0.006585748270192618,0.00519482676398508,0.35514018691588783,-0.30583431932203653,0.9887624026803309,1.544898411172988,0.39294299356298573
0.025,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.025,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.025,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.05,1,0.04802140770550062,0.11924223559990427,0.985981308411215,0.06947088317796503,153.1992823491445,0.20060316225415692,0.8329146810861964
0.05,3,-0.0372741542854279,0.1300162444560821,0.48130841121495327,-0.2171228538937259,2.2215212590030045,1.5955069670951423,0.3852811850161154
0.05,5,-0.02067561788983674,0.047359394958536576,0.40186915887850466,-0.2886512159891293,2.539109992160587,1.7971709666475915,0.35750406819018987
0.05,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.05,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
0.1,1,0.10190371435947465,0.17268494328237274,0.7663551401869159,0.10482211716176772,50.17887519301515,0.35523527721685333,0.7378792574331641
0.1,3,0.05151507890997361,0.17481131550184933,0.48598130841121495,-0.06335278491040526,8.571510834263607,1.578441858291439,0.3878311224215981
0.1,5,-0.009739032197181403,0.08982650574918916,0.3598130841121495,-0.04570250676883534,11.502522850568557,1.5886222448563767,0.38630588220703577
0.1,10,-0.019929494101433562,0.08202148720312906,0.35514018691588783,0.062496578971569024,23.91451357064591,1.7378324092059352,0.36525245177079124
0.1,15,-0.02085243314314996,0.08042812111248522,0.35514018691588783,0.05619570090895762,23.36983956591989,1.7417601940157812,0.36472919921392805
0.15,1,0.2481490855467927,0.332618721448145,0.6962616822429907,0.005955240197738626,19.57765924252108,0.4240085210205641,0.7022429888855692
0.15,3,0.2042359900960448,0.32374333179294656,0.5046728971962616,0.08366144013635927,22.092900999967917,1.6616471469370613,0.37570720114075534
0.15,5,0.15703510309327892,0.2688529757423707,0.45794392523364486,0.16633295153625596,27.32603538875661,1.4035808577135056,0.416045916154985
0.15,10,0.07427225515334805,0.1652432603973269,0.3691588785046729,0.16057096895062833,26.829925086813972,1.5459484847545062,0.3927809246684052
0.15,15,0.01092287177059685,0.11513219836968218,0.3691588785046729,0.14991686008282237,31.02292177455416,1.776147533026464,0.3602114037901412
0.2,1,0.24640383954193334,0.33853361585473385,0.6261682242990654,0.06400341297413889,18.900918289767056,0.40307881960184405,0.7127183348714315
0.2,3,0.23195460458400544,0.33049504600445045,0.5,0.4060653522331448,38.74720313284883,1.5804156928198276,0.3875344591891005
0.2,5,0.22925078894049272,0.3317179328693686,0.49065420560747663,0.4245644687086482,49.91929391803455,1.4723746451387245,0.4044694447770031
0.2,10,0.21617918681706005,0.29782913594127985,0.4392523364485981,0.3660353563558749,55.59412307756012,1.521290014091794,0.3966223617318434
0.2,15,0.1853701174150677,0.2442104180095264,0.4205607476635514,0.3882208151483787,77.95335445670747,1.5024693930380493,0.3996052869945312
0.25,1,0.24827733509814853,0.356595783307533,0.602803738317757,0.25672992489302,22.751959311149058,0.40553660876525516,0.7114720411860964
0.25,3,0.24212568478423413,0.36229923046496676,0.5186915887850467,0.2840941125178782,36.689731667193215,2.0765966345060587,0.3250344841388504
0.25,5,0.24216104695684088,0.36118194481568155,0.514018691588785,0.44918697255867146,44.75065878513029,1.7771963062202147,0.36007537449198457
0.25,10,0.24212006960095775,0.34543821758619764,0.45794392523364486,0.4321604575841343,71.36812102899857,1.5408543599840192,0.3935684058673436
0.25,15,0.23198689728732913,0.3027652636319132,0.4532710280373832,0.46485882377500953,114.92016222102184,1.2465119751901745,0.4451345067570123
0.3,1,0.23360342164873793,0.3453422119888163,0.5560747663551402,0.31254809066292133,25.618327520065055,0.43436499787294713,0.6971726174878242
0.3,3,0.2312395281566029,0.3472613558017882,0.4953271028037383,0.29123512553222786,46.986674523465304,2.320420316609613,0.3011666911558569
0.3,5,0.23823057160726674,0.35769315517810946,0.5,0.45584362298708303,59.42244720319464,2.2815446989138395,0.3047345356383506
0.3,10,0.25292209429974016,0.3783895310732886,0.49065420560747663,0.48969694670218333,83.14216729815028,1.5610428358565533,0.39046594067043205
0.3,15,0.23433484256998233,0.31566346348866153,0.45794392523364486,0.49153540166378484,126.2289224142309,1.1822659738274752,0.4582392852169621
0.4,1,0.05427385321124742,0.07236715607619541,0.4158878504672897,0.108629658871482,5.470571967492869,0.4715320782939867,0.6795638469256783
0.4,3,0.05369175371854463,0.07053874895688993,0.3691588785046729,0.43935222651578765,17.094615232991874,2.346361309091057,0.29883204700081273
0.4,5,0.046459970668891036,0.06347036736081725,0.35514018691588783,0.4365811771034196,19.269838700114896,2.374841536848364,0.2963102086665266
0.4,10,0.048161483560479446,0.06857628261401066,0.3644859813084112,0.43533907455433546,24.464850330412986,2.1925857545265366,0.313225728888307
0.4,15,0.2265074372729533,0.31835657950403295,0.4672897196261682,0.5055677551655291,75.65327662701283,2.2437938636744588,0.30828099504055234
