outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.01,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,True,0.1,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,True,0.15,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,True,0.2,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,True,0.5,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.2,0.815679889640022,0.7489673270846848,0.8702201622247973,0.42414247046536613,337.2991860801602,1.2828580146729796,0.43804739216041455
True,True,0.5,0.4,0.7034107496933129,0.6729350401761086,0.828505214368482,0.3554612914987726,178.36362141837668,2.313467213903625,0.3017986705297413
True,True,0.5,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,True,1.0,0.01,0.7126196421748632,0.7139385014830355,0.8250289687137891,0.371295298026569,203.1252255274757,2.921843061386172,0.2549821561820862
True,True,1.0,0.02,0.7126196421748632,0.7139385014830355,0.8250289687137891,0.371295298026569,203.1252255274757,2.921843061386172,0.2549821561820862
True,True,1.0,0.05,0.7126196421748632,0.7139385014830355,0.8250289687137891,0.371295298026569,203.1252255274757,2.921843061386172,0.2549821561820862
True,True,1.0,0.1,0.7126196421748632,0.7139385014830355,0.8250289687137891,0.371295298026569,203.1252255274757,2.921843061386172,0.2549821561820862
True,True,1.0,0.2,0.815679889640022,0.7489673270846848,0.8702201622247973,0.42414247046536613,337.2991860801602,1.2828580146729796,0.43804739216041455
True,True,1.0,0.4,0.7034107496933129,0.6729350401761086,0.828505214368482,0.3554612914987726,178.36362141837668,2.313467213903625,0.3017986705297413
True,True,1.0,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,False,0.01,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,False,0.1,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,False,0.15,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,False,0.2,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
True,False,0.5,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.5,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.5,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.5,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.5,0.2,0.815679889640022,0.7489673270846848,0.8702201622247973,0.42414247046536613,337.2991860801602,1.2828580146729796,0.43804739216041455
True,False,0.5,0.4,0.7034107496933129,0.6729350401761086,0.828505214368482,0.3554612914987726,178.36362141837668,2.313467213903625,0.3017986705297413
True,False,0.5,1.0,0.005774241278309879,0.13859256448911098,0.9130938586326767,-0.5801597052979756,3.504981869079596,26.12462602217374,0.036866867737919175
